UF;Nome_UF;cod_mun_ibge;nome_mun;GADM_GID_2;pop_IBGE2020
24;Rio Grande do Norte;2411106;Ruy Barbosa;BRA.20.121_1; 3.592 
24;Rio Grande do Norte;2411205;Santa Cruz;BRA.20.122_1; 39.988 
24;Rio Grande do Norte;2409332;Santa Maria;BRA.20.123_1; 5.621 
24;Rio Grande do Norte;2411403;Santana do Matos;BRA.20.124_1; 11.956 
24;Rio Grande do Norte;2411429;Santana do Seridó;BRA.20.125_1; 2.689 
24;Rio Grande do Norte;2411502;Santo Antônio;BRA.20.126_1; 24.280 
24;Rio Grande do Norte;2411601;São Bento do Norte;BRA.20.127_1; 2.717 
24;Rio Grande do Norte;2411700;São Bento do Trairí;BRA.20.128_1; 4.495 
24;Rio Grande do Norte;2411809;São Fernando;BRA.20.129_1; 3.595 
24;Rio Grande do Norte;2411908;São Francisco do Oeste;BRA.20.130_1; 4.255 
24;Rio Grande do Norte;2412005;São Gonçalo do Amarante;BRA.20.131_1; 103.672 
24;Rio Grande do Norte;2412104;São João do Sabugi;BRA.20.132_1; 6.207 
24;Rio Grande do Norte;2412203;São José de Mipibu;BRA.20.133_1; 44.236 
24;Rio Grande do Norte;2412302;São José do Campestre;BRA.20.134_1; 12.879 
24;Rio Grande do Norte;2412401;São José do Seridó;BRA.20.135_1; 4.665 
24;Rio Grande do Norte;2412500;São Miguel;BRA.20.137_1; 23.655 
24;Rio Grande do Norte;2412559;São Miguel do Gostoso;BRA.20.136_1; 10.362 
24;Rio Grande do Norte;2412609;São Paulo do Potengi;BRA.20.138_1; 17.720 
24;Rio Grande do Norte;2412708;São Pedro;BRA.20.139_1; 5.930 
24;Rio Grande do Norte;2412807;São Rafael;BRA.20.140_1; 8.192 
24;Rio Grande do Norte;2412906;São Tomé;BRA.20.141_1; 11.053 
24;Rio Grande do Norte;2413003;São Vicente;BRA.20.142_1; 6.450 
24;Rio Grande do Norte;2413102;Senador Elói de Souza;BRA.20.143_1; 6.127 
24;Rio Grande do Norte;2413201;Senador Georgino Avelino;BRA.20.144_1; 4.484 
24;Rio Grande do Norte;2410306;Serra Caiada;BRA.20.112_1; 10.522 
24;Rio Grande do Norte;2413300;Serra de São Bento;BRA.20.145_1; 5.751 
24;Rio Grande do Norte;2413359;Serra do Mel;BRA.20.146_1; 12.083 
24;Rio Grande do Norte;2413409;Serra Negra do Norte;BRA.20.147_1; 8.092 
24;Rio Grande do Norte;2413508;Serrinha;BRA.20.149_1; 6.178 
24;Rio Grande do Norte;2413557;Serrinha dos Pintos;BRA.20.148_1; 4.816 
24;Rio Grande do Norte;2413607;Severiano Melo;BRA.20.150_1; 2.088 
24;Rio Grande do Norte;2413706;Sítio Novo;BRA.20.151_1; 5.561 
24;Rio Grande do Norte;2413805;Taboleiro Grande;BRA.20.152_1; 2.586 
24;Rio Grande do Norte;2413904;Taipu;BRA.20.153_1; 12.297 
24;Rio Grande do Norte;2414001;Tangará;BRA.20.154_1; 15.869 
24;Rio Grande do Norte;2414100;Tenente Ananias;BRA.20.155_1; 10.855 
24;Rio Grande do Norte;2414159;Tenente Laurentino Cruz;BRA.20.156_1; 6.019 
24;Rio Grande do Norte;2411056;Tibau;BRA.20.158_1; 4.140 
24;Rio Grande do Norte;2414209;Tibau do Sul;BRA.20.157_1; 14.440 
24;Rio Grande do Norte;2414308;Timbaúba dos Batistas;BRA.20.159_1; 2.421 
24;Rio Grande do Norte;2414407;Touros;BRA.20.160_1; 33.503 
24;Rio Grande do Norte;2414456;Triunfo Potiguar;BRA.20.161_1; 3.216 
24;Rio Grande do Norte;2414506;Umarizal;BRA.20.162_1; 10.520 
24;Rio Grande do Norte;2414605;Upanema;BRA.20.163_1; 14.800 
24;Rio Grande do Norte;2414704;Várzea;BRA.20.164_1; 5.515 
24;Rio Grande do Norte;2414753;Venha-Ver;BRA.20.165_1; 4.205 
24;Rio Grande do Norte;2414803;Vera Cruz;BRA.20.166_1; 12.637 
24;Rio Grande do Norte;2414902;Viçosa;BRA.20.167_1; 1.725 
24;Rio Grande do Norte;2415008;Vila Flor;BRA.20.168_1; 3.194 
25;Paraíba;2500106;Água Branca;BRA.15.1_1; 10.306 
25;Paraíba;2500205;Aguiar;BRA.15.2_1; 5.630 
25;Paraíba;2500304;Alagoa Grande;BRA.15.3_1; 28.439 
25;Paraíba;2500403;Alagoa Nova;BRA.15.4_1; 20.921 
25;Paraíba;2500502;Alagoinha;BRA.15.5_1; 14.560 
25;Paraíba;2500536;Alcantil;BRA.15.6_1; 5.509 
25;Paraíba;2500577;Algodão de Jandaíra;BRA.15.7_1; 2.577 
25;Paraíba;2500601;Alhandra;BRA.15.8_1; 19.727 
25;Paraíba;2500734;Amparo;BRA.15.9_1; 2.251 
25;Paraíba;2500775;Aparecida;BRA.15.10_1; 8.416 
25;Paraíba;2500809;Araçagi;BRA.15.11_1; 16.921 
25;Paraíba;2500908;Arara;BRA.15.12_1; 13.542 
25;Paraíba;2501005;Araruna;BRA.15.13_1; 20.463 
25;Paraíba;2501104;Areia;BRA.15.15_1; 22.656 
25;Paraíba;2501153;Areia de Baraúnas;BRA.15.14_1; 2.116 
25;Paraíba;2501203;Areial;BRA.15.16_1; 7.027 
25;Paraíba;2501302;Aroeiras;BRA.15.17_1; 19.116 
25;Paraíba;2501351;Assunção;BRA.15.18_1; 4.029 
25;Paraíba;2501401;Baía da Traição;BRA.15.19_1; 9.096 
25;Paraíba;2501500;Bananeiras;BRA.15.20_1; 21.269 
25;Paraíba;2501534;Baraúna;BRA.15.21_1; 4.964 
25;Paraíba;2501609;Barra de Santa Rosa;BRA.15.22_1; 15.497 
25;Paraíba;2501575;Barra de Santana;BRA.15.23_1; 8.349 
25;Paraíba;2501708;Barra de São Miguel;BRA.15.24_1; 6.065 
25;Paraíba;2501807;Bayeux;BRA.15.25_1; 97.203 
25;Paraíba;2501906;Belém;BRA.15.27_1; 17.705 
25;Paraíba;2502003;Belém do Brejo do Cruz;BRA.15.26_1; 7.349 
25;Paraíba;2502052;Bernardino Batista;BRA.15.28_1; 3.536 
25;Paraíba;2502102;Boa Ventura;BRA.15.29_1; 5.307 
25;Paraíba;2502151;Boa Vista;BRA.15.30_1; 7.136 
25;Paraíba;2502201;Bom Jesus;BRA.15.31_1; 2.575 
25;Paraíba;2502300;Bom Sucesso;BRA.15.32_1; 4.956 
25;Paraíba;2502409;Bonito de Santa Fé;BRA.15.33_1; 12.022 
25;Paraíba;2502508;Boqueirão;BRA.15.35_1; 17.870 
25;Paraíba;2502706;Borborema;BRA.15.36_1; 5.287 
25;Paraíba;2502805;Brejo do Cruz;BRA.15.37_1; 14.206 
25;Paraíba;2502904;Brejo dos Santos;BRA.15.38_1; 6.464 
25;Paraíba;2503001;Caaporã;BRA.15.39_1; 21.955 
25;Paraíba;2503100;Cabaceiras;BRA.15.40_1; 5.661 
25;Paraíba;2503209;Cabedelo;BRA.15.41_1; 68.767 
25;Paraíba;2503308;Cachoeira dos Índios;BRA.15.42_1; 10.305 
25;Paraíba;2503407;Cacimba de Areia;BRA.15.43_1; 3.695 
25;Paraíba;2503506;Cacimba de Dentro;BRA.15.44_1; 17.178 
25;Paraíba;2503555;Cacimbas;BRA.15.45_1; 7.199 
25;Paraíba;2503605;Caiçara;BRA.15.46_1; 7.191 
25;Paraíba;2503704;Cajazeiras;BRA.15.47_1; 62.289 
25;Paraíba;2503753;Cajazeirinhas;BRA.15.48_1; 3.205 
25;Paraíba;2503803;Caldas Brandão;BRA.15.49_1; 6.046 
25;Paraíba;2503902;Camalaú;BRA.15.50_1; 6.031 
25;Paraíba;2504009;Campina Grande;BRA.15.51_1; 411.807 
25;Paraíba;2504033;Capim;BRA.15.52_1; 6.620 
25;Paraíba;2504074;Caraúbas;BRA.15.53_1; 4.185 
25;Paraíba;2504108;Carrapateira;BRA.15.54_1; 2.687 
25;Paraíba;2504157;Casserengue;BRA.15.55_1; 7.499 
25;Paraíba;2504207;Catingueira;BRA.15.56_1; 4.935 
25;Paraíba;2504306;Catolé do Rocha;BRA.15.57_1; 30.684 
25;Paraíba;2504355;Caturité;BRA.15.58_1; 4.875 
25;Paraíba;2504405;Conceição;BRA.15.59_1; 19.007 
25;Paraíba;2504504;Condado;BRA.15.60_1; 6.658 
25;Paraíba;2504603;Conde;BRA.15.61_1; 25.010 
25;Paraíba;2504702;Congo;BRA.15.62_1; 4.787 
25;Paraíba;2504801;Coremas;BRA.15.63_1; 15.441 
25;Paraíba;2504850;Coxixola;BRA.15.64_1; 1.935 
25;Paraíba;2504900;Cruz do Espírito Santo;BRA.15.65_1; 17.461 
25;Paraíba;2505006;Cubati;BRA.15.66_1; 7.832 
25;Paraíba;2505105;Cuité;BRA.15.68_1; 20.334 
25;Paraíba;2505238;Cuité de Mamanguape;BRA.15.67_1; 6.356 
25;Paraíba;2505204;Cuitegi;BRA.15.69_1; 6.775 
25;Paraíba;2505279;Curral de Cima;BRA.15.70_1; 5.218 
25;Paraíba;2505303;Curral Velho;BRA.15.71_1; 2.512 
25;Paraíba;2505352;Damião;BRA.15.72_1; 5.370 
25;Paraíba;2505402;Desterro;BRA.15.74_1; 8.315 
25;Paraíba;2505600;Diamante;BRA.15.75_1; 6.528 
25;Paraíba;2505709;Dona Inês;BRA.15.76_1; 10.413 
25;Paraíba;2505808;Duas Estradas;BRA.15.77_1; 3.582 
25;Paraíba;2505907;Emas;BRA.15.78_1; 3.539 
25;Paraíba;2506004;Esperança;BRA.15.79_1; 33.199 
25;Paraíba;2506103;Fagundes;BRA.15.80_1; 11.215 
25;Paraíba;2506202;Frei Martinho;BRA.15.81_1; 2.989 
25;Paraíba;2506251;Gado Bravo;BRA.15.82_1; 8.303 
25;Paraíba;2506301;Guarabira;BRA.15.83_1; 59.115 
25;Paraíba;2506400;Gurinhém;BRA.15.84_1; 14.127 
25;Paraíba;2506509;Gurjão;BRA.15.85_1; 3.453 
25;Paraíba;2506608;Ibiara;BRA.15.86_1; 5.903 
42;Santa Catarina;4218301;Três Barras;#N/A; 19.366 
25;Paraíba;2506707;Imaculada;BRA.15.87_1; 11.848 
25;Paraíba;2506806;Ingá;BRA.15.88_1; 18.144 
25;Paraíba;2506905;Itabaiana;BRA.15.89_1; 24.419 
25;Paraíba;2507002;Itaporanga;BRA.15.90_1; 24.828 
25;Paraíba;2507101;Itapororoca;BRA.15.91_1; 18.823 
25;Paraíba;2507200;Itatuba;BRA.15.92_1; 11.016 
25;Paraíba;2507309;Jacaraú;BRA.15.93_1; 14.450 
25;Paraíba;2507408;Jericó;BRA.15.94_1; 7.745 
25;Paraíba;2507507;João Pessoa;BRA.15.95_1; 817.511 
25;Paraíba;2513653;Joca Claudino;BRA.15.173_1; 2.639 
25;Paraíba;2507606;Juarez Távora;BRA.15.96_1; 7.976 
25;Paraíba;2507705;Juazeirinho;BRA.15.97_1; 18.298 
25;Paraíba;2507804;Junco do Seridó;BRA.15.98_1; 7.195 
25;Paraíba;2507903;Juripiranga;BRA.15.99_1; 10.793 
25;Paraíba;2508000;Juru;BRA.15.100_1; 9.849 
25;Paraíba;2508109;Lagoa;BRA.15.103_1; 4.653 
25;Paraíba;2508208;Lagoa de Dentro;BRA.15.101_1; 7.737 
25;Paraíba;2508307;Lagoa Seca;BRA.15.102_1; 27.617 
25;Paraíba;2508406;Lastro;BRA.15.104_1; 2.718 
25;Paraíba;2508505;Livramento;BRA.15.105_1; 7.265 
25;Paraíba;2508554;Logradouro;BRA.15.106_1; 4.369 
25;Paraíba;2508604;Lucena;BRA.15.107_1; 13.214 
25;Paraíba;2508703;Mãe d'Água;BRA.15.108_1; 3.999 
25;Paraíba;2508802;Malta;BRA.15.109_1; 5.752 
25;Paraíba;2508901;Mamanguape;BRA.15.110_1; 45.136 
25;Paraíba;2509008;Manaíra;BRA.15.111_1; 10.972 
25;Paraíba;2509057;Marcação;BRA.15.112_1; 8.653 
25;Paraíba;2509107;Mari;BRA.15.113_1; 21.866 
25;Paraíba;2509156;Marizópolis;BRA.15.114_1; 6.654 
25;Paraíba;2509206;Massaranduba;BRA.15.115_1; 13.998 
25;Paraíba;2509305;Mataraca;BRA.15.116_1; 8.539 
25;Paraíba;2509339;Matinhas;BRA.15.117_1; 4.515 
25;Paraíba;2509370;Mato Grosso;BRA.15.118_1; 2.926 
25;Paraíba;2509396;Maturéia;BRA.15.119_1; 6.630 
25;Paraíba;2509404;Mogeiro;BRA.15.120_1; 13.261 
25;Paraíba;2509503;Montadas;BRA.15.121_1; 5.738 
25;Paraíba;2509602;Monte Horebe;BRA.15.122_1; 4.842 
25;Paraíba;2509701;Monteiro;BRA.15.123_1; 33.433 
25;Paraíba;2509800;Mulungu;BRA.15.124_1; 9.932 
25;Paraíba;2509909;Natuba;BRA.15.125_1; 10.451 
25;Paraíba;2510006;Nazarezinho;BRA.15.126_1; 7.286 
25;Paraíba;2510105;Nova Floresta;BRA.15.127_1; 10.626 
25;Paraíba;2510204;Nova Olinda;BRA.15.128_1; 5.920 
25;Paraíba;2510303;Nova Palmeira;BRA.15.129_1; 4.959 
25;Paraíba;2510402;Olho d'Água;BRA.15.130_1; 6.462 
25;Paraíba;2510501;Olivedos;BRA.15.131_1; 3.961 
25;Paraíba;2510600;Ouro Velho;BRA.15.132_1; 3.046 
25;Paraíba;2510659;Parari;BRA.15.133_1; 1.758 
25;Paraíba;2510709;Passagem;BRA.15.134_1; 2.436 
25;Paraíba;2510808;Patos;BRA.15.135_1; 108.192 
25;Paraíba;2510907;Paulista;BRA.15.136_1; 12.379 
25;Paraíba;2511004;Pedra Branca;BRA.15.137_1; 3.802 
25;Paraíba;2511103;Pedra Lavrada;BRA.15.138_1; 7.899 
25;Paraíba;2511202;Pedras de Fogo;BRA.15.139_1; 28.533 
25;Paraíba;2512721;Pedro Régis;BRA.15.140_1; 6.114 
25;Paraíba;2511301;Piancó;BRA.15.141_1; 16.111 
25;Paraíba;2511400;Picuí;BRA.15.142_1; 18.720 
25;Paraíba;2511509;Pilar;BRA.15.143_1; 11.977 
25;Paraíba;2511608;Pilões;BRA.15.144_1; 6.576 
25;Paraíba;2511707;Pilõezinhos;BRA.15.145_1; 4.955 
25;Paraíba;2511806;Pirpirituba;BRA.15.146_1; 10.584 
25;Paraíba;2511905;Pitimbu;BRA.15.147_1; 19.275 
25;Paraíba;2512002;Pocinhos;BRA.15.148_1; 18.708 
25;Paraíba;2512036;Poço Dantas;BRA.20.109_1; 3.882 
25;Paraíba;2512077;Poço de José de Moura;BRA.15.149_1; 4.337 
25;Paraíba;2512101;Pombal;BRA.15.150_1; 32.802 
25;Paraíba;2512200;Prata;BRA.15.151_1; 4.238 
25;Paraíba;2512309;Princesa Isabel;BRA.15.152_1; 23.549 
25;Paraíba;2512408;Puxinanã;BRA.15.153_1; 13.741 
25;Paraíba;2512507;Queimadas;BRA.15.154_1; 44.179 
25;Paraíba;2512606;Quixaba;BRA.15.155_1; 1.983 
25;Paraíba;2512705;Remígio;BRA.15.156_1; 19.798 
25;Paraíba;2512747;Riachão;BRA.15.160_1; 3.619 
25;Paraíba;2512754;Riachão do Bacamarte;BRA.15.157_1; 4.541 
25;Paraíba;2512762;Riachão do Poço;BRA.15.158_1; 4.540 
25;Paraíba;2512788;Riacho de Santo Antônio;BRA.15.159_1; 1.974 
25;Paraíba;2512804;Riacho dos Cavalos;BRA.15.161_1; 8.541 
25;Paraíba;2512903;Rio Tinto;BRA.15.162_1; 24.218 
25;Paraíba;2513000;Salgadinho;BRA.15.163_1; 3.931 
25;Paraíba;2513109;Salgado de São Félix;BRA.15.164_1; 12.131 
25;Paraíba;2513158;Santa Cecília;BRA.15.165_1; 6.541 
43;Rio Grande do Sul;4312658;Não-Me-Toque;#N/A; 17.758 
25;Paraíba;2513307;Santa Helena;BRA.15.166_1; 5.871 
25;Paraíba;2513356;Santa Inês;BRA.15.167_1; 3.593 
25;Paraíba;2513406;Santa Luzia;BRA.15.168_1; 15.426 
25;Paraíba;2513703;Santa Rita;BRA.15.169_1; 137.349 
25;Paraíba;2513802;Santa Teresinha;BRA.15.170_1; 4.562 
25;Paraíba;2513505;Santana de Mangueira;BRA.15.171_1; 5.129 
25;Paraíba;2513604;Santana dos Garrotes;BRA.15.172_1; 6.986 
25;Paraíba;2513851;Santo André;BRA.15.174_1; 2.509 
25;Paraíba;2513927;São Bentinho;BRA.15.175_1; 4.566 
25;Paraíba;2513901;São Bento;BRA.15.176_1; 34.344 
25;Paraíba;2513968;São Domingos;BRA.15.177_1; 3.097 
25;Paraíba;2513943;São Domingos do Cariri;BRA.15.178_1; 2.630 
25;Paraíba;2513984;São Francisco;BRA.15.179_1; 3.384 
25;Paraíba;2514008;São João do Cariri;BRA.15.180_1; 4.184 
25;Paraíba;2500700;São João do Rio do Peixe;BRA.15.181_1; 18.026 
25;Paraíba;2514107;São João do Tigre;BRA.15.182_1; 4.415 
25;Paraíba;2514206;São José da Lagoa Tapada;BRA.15.183_1; 7.626 
25;Paraíba;2514305;São José de Caiana;BRA.15.184_1; 6.376 
25;Paraíba;2514404;São José de Espinharas;BRA.15.185_1; 4.656 
25;Paraíba;2514503;São José de Piranhas;BRA.15.186_1; 20.329 
25;Paraíba;2514552;São José de Princesa;BRA.15.187_1; 3.950 
25;Paraíba;2514602;São José do Bonfim;BRA.15.189_1; 3.588 
51;Mato Grosso;5105507;Vila Bela da Santíssima Trindade;#N/A; 16.271 
25;Paraíba;2514701;São José do Sabugi;BRA.15.190_1; 4.147 
25;Paraíba;2514800;São José dos Cordeiros;BRA.15.191_1; 3.618 
25;Paraíba;2514453;São José dos Ramos;BRA.15.192_1; 5.998 
25;Paraíba;2514909;São Mamede;BRA.15.193_1; 7.702 
25;Paraíba;2515005;São Miguel de Taipu;BRA.15.194_1; 7.410 
25;Paraíba;2515104;São Sebastião de Lagoa de Roça;BRA.15.195_1; 11.728 
25;Paraíba;2515203;São Sebastião do Umbuzeiro;BRA.15.196_1; 3.512 
25;Paraíba;2515401;São Vicente do Seridó;BRA.15.198_1; 10.848 
25;Paraíba;2515302;Sapé;BRA.15.197_1; 52.804 
25;Paraíba;2515500;Serra Branca;BRA.15.199_1; 13.754 
25;Paraíba;2515609;Serra da Raiz;BRA.15.200_1; 3.131 
25;Paraíba;2515708;Serra Grande;BRA.15.201_1; 2.916 
25;Paraíba;2515807;Serra Redonda;BRA.15.202_1; 7.021 
25;Paraíba;2515906;Serraria;BRA.15.203_1; 6.068 
25;Paraíba;2515930;Sertãozinho;BRA.15.204_1; 5.089 
25;Paraíba;2515971;Sobrado;BRA.15.205_1; 7.815 
25;Paraíba;2516003;Solânea;BRA.15.206_1; 26.227 
25;Paraíba;2516102;Soledade;BRA.15.207_1; 15.102 
25;Paraíba;2516151;Sossêgo;BRA.15.208_1; 3.594 
25;Paraíba;2516201;Sousa;BRA.15.209_1; 69.723 
25;Paraíba;2516300;Sumé;BRA.15.210_1; 17.031 
25;Paraíba;2516409;Tacima;BRA.15.211_1; 10.969 
25;Paraíba;2516508;Taperoá;BRA.15.212_1; 15.441 
25;Paraíba;2516607;Tavares;BRA.15.213_1; 14.759 
25;Paraíba;2516706;Teixeira;BRA.15.214_1; 15.248 
25;Paraíba;2516755;Tenório;BRA.15.215_1; 3.081 
25;Paraíba;2516805;Triunfo;BRA.15.216_1; 9.464 
25;Paraíba;2516904;Uiraúna;BRA.15.217_1; 15.300 
25;Paraíba;2517001;Umbuzeiro;BRA.15.218_1; 9.911 
25;Paraíba;2517100;Várzea;BRA.15.219_1; 2.841 
25;Paraíba;2517209;Vieirópolis;BRA.15.220_1; 5.372 
15;Pará;1504752;Mojuí dos Campos;#N/A; 16.184 
25;Paraíba;2517407;Zabelê;BRA.15.221_1; 2.255 
26;Pernambuco;2600054;Abreu e Lima;BRA.17.1_1; 100.346 
26;Pernambuco;2600104;Afogados da Ingazeira;BRA.17.2_1; 37.404 
26;Pernambuco;2600203;Afrânio;BRA.17.3_1; 19.810 
26;Pernambuco;2600302;Agrestina;BRA.17.4_1; 25.065 
26;Pernambuco;2600401;Água Preta;BRA.17.5_1; 37.082 
26;Pernambuco;2600500;Águas Belas;BRA.17.6_1; 43.686 
26;Pernambuco;2600609;Alagoinha;BRA.17.7_1; 14.718 
26;Pernambuco;2600708;Aliança;BRA.17.8_1; 38.397 
26;Pernambuco;2600807;Altinho;BRA.17.9_1; 22.984 
26;Pernambuco;2600906;Amaraji;BRA.17.10_1; 22.870 
26;Pernambuco;2601003;Angelim;BRA.17.11_1; 11.226 
26;Pernambuco;2601052;Araçoiaba;BRA.17.12_1; 20.733 
26;Pernambuco;2601102;Araripina;BRA.17.13_1; 84.864 
26;Pernambuco;2601201;Arcoverde;BRA.17.14_1; 74.822 
26;Pernambuco;2601300;Barra de Guabiraba;BRA.17.15_1; 14.510 
26;Pernambuco;2601409;Barreiros;BRA.17.16_1; 42.764 
26;Pernambuco;2601508;Belém de Maria;BRA.17.17_1; 12.122 
26;Pernambuco;2601607;Belém do São Francisco;BRA.17.18_1; 20.730 
26;Pernambuco;2601706;Belo Jardim;BRA.17.19_1; 76.687 
26;Pernambuco;2601805;Betânia;BRA.17.20_1; 12.765 
26;Pernambuco;2601904;Bezerros;BRA.17.21_1; 60.880 
26;Pernambuco;2602001;Bodocó;BRA.17.22_1; 38.378 
26;Pernambuco;2602100;Bom Conselho;BRA.17.23_1; 48.767 
26;Pernambuco;2602209;Bom Jardim;BRA.17.24_1; 39.983 
26;Pernambuco;2602308;Bonito;BRA.17.25_1; 38.117 
26;Pernambuco;2602407;Brejão;BRA.17.26_1; 8.987 
26;Pernambuco;2602506;Brejinho;BRA.17.27_1; 7.488 
26;Pernambuco;2602605;Brejo da Madre de Deus;BRA.17.28_1; 51.225 
26;Pernambuco;2602704;Buenos Aires;BRA.17.29_1; 13.190 
26;Pernambuco;2602803;Buíque;BRA.17.30_1; 58.919 
26;Pernambuco;2602902;Cabo de Santo Agostinho;BRA.17.31_1; 208.944 
26;Pernambuco;2603009;Cabrobó;BRA.17.32_1; 34.503 
26;Pernambuco;2603108;Cachoeirinha;BRA.17.33_1; 20.501 
26;Pernambuco;2603207;Caetés;BRA.17.34_1; 28.904 
26;Pernambuco;2603306;Calçado;BRA.17.35_1; 11.018 
26;Pernambuco;2603405;Calumbi;BRA.17.36_1; 5.747 
26;Pernambuco;2603454;Camaragibe;BRA.17.37_1; 158.899 
26;Pernambuco;2603504;Camocim de São Félix;BRA.17.38_1; 18.900 
26;Pernambuco;2603603;Camutanga;BRA.17.39_1; 8.572 
26;Pernambuco;2603702;Canhotinho;BRA.17.40_1; 24.773 
26;Pernambuco;2603801;Capoeiras;BRA.17.41_1; 20.048 
26;Pernambuco;2603900;Carnaíba;BRA.17.42_1; 19.609 
26;Pernambuco;2603926;Carnaubeira da Penha;BRA.17.43_1; 13.025 
26;Pernambuco;2604007;Carpina;BRA.17.44_1; 84.395 
26;Pernambuco;2604106;Caruaru;BRA.17.45_1; 365.278 
26;Pernambuco;2604155;Casinhas;BRA.17.46_1; 14.368 
26;Pernambuco;2604205;Catende;BRA.17.47_1; 43.340 
26;Pernambuco;2604304;Cedro;BRA.17.48_1; 11.891 
26;Pernambuco;2604403;Chã de Alegria;BRA.17.49_1; 13.556 
26;Pernambuco;2604502;Chã Grande;BRA.17.50_1; 21.815 
26;Pernambuco;2604601;Condado;BRA.17.51_1; 26.590 
26;Pernambuco;2604700;Correntes;BRA.17.52_1; 18.268 
26;Pernambuco;2604809;Cortês;BRA.17.53_1; 12.560 
26;Pernambuco;2604908;Cumaru;BRA.17.54_1; 10.192 
26;Pernambuco;2605004;Cupira;BRA.17.55_1; 24.173 
26;Pernambuco;2605103;Custódia;BRA.17.56_1; 37.375 
26;Pernambuco;2605152;Dormentes;BRA.17.57_1; 19.079 
26;Pernambuco;2605202;Escada;BRA.17.58_1; 69.292 
26;Pernambuco;2605301;Exu;BRA.17.59_1; 31.766 
26;Pernambuco;2605400;Feira Nova;BRA.17.60_1; 22.247 
26;Pernambuco;2605459;Fernando de Noronha;BRA.20.41_1; 3.101 
26;Pernambuco;2605509;Ferreiros;BRA.17.61_1; 12.170 
26;Pernambuco;2605608;Flores;BRA.17.62_1; 22.618 
26;Pernambuco;2605707;Floresta;BRA.17.63_1; 33.184 
26;Pernambuco;2605806;Frei Miguelinho;BRA.17.64_1; 15.546 
26;Pernambuco;2605905;Gameleira;BRA.17.65_1; 31.318 
26;Pernambuco;2606002;Garanhuns;BRA.17.66_1; 140.577 
26;Pernambuco;2606101;Glória do Goitá;BRA.17.67_1; 30.751 
26;Pernambuco;2606200;Goiana;BRA.17.68_1; 80.055 
26;Pernambuco;2606309;Granito;BRA.17.69_1; 7.537 
26;Pernambuco;2606408;Gravatá;BRA.17.70_1; 84.699 
26;Pernambuco;2606507;Iati;BRA.17.71_1; 19.241 
26;Pernambuco;2606606;Ibimirim;BRA.17.72_1; 29.412 
26;Pernambuco;2606705;Ibirajuba;BRA.17.73_1; 7.768 
26;Pernambuco;2606804;Igarassu;BRA.17.74_1; 118.370 
26;Pernambuco;2606903;Iguaracy;BRA.17.75_1; 12.247 
29;Bahia;2903276;Barrocas;#N/A; 16.105 
26;Pernambuco;2607000;Inajá;BRA.17.76_1; 23.645 
26;Pernambuco;2607109;Ingazeira;BRA.17.77_1; 4.543 
26;Pernambuco;2607208;Ipojuca;BRA.17.78_1; 97.669 
26;Pernambuco;2607307;Ipubi;BRA.17.79_1; 31.187 
26;Pernambuco;2607406;Itacuruba;BRA.17.80_1; 4.966 
26;Pernambuco;2607505;Itaíba;BRA.17.81_1; 26.308 
26;Pernambuco;2607653;Itambé;#N/A; 36.471 
26;Pernambuco;2607703;Itapetim;BRA.17.83_1; 13.553 
26;Pernambuco;2607752;Itapissuma;BRA.17.84_1; 26.900 
26;Pernambuco;2607802;Itaquitinga;BRA.17.85_1; 17.006 
26;Pernambuco;2607901;Jaboatão dos Guararapes;BRA.17.86_1; 706.867 
26;Pernambuco;2607950;Jaqueira;BRA.17.87_1; 11.644 
26;Pernambuco;2608008;Jataúba;BRA.17.88_1; 17.228 
26;Pernambuco;2608057;Jatobá;BRA.17.89_1; 14.850 
26;Pernambuco;2608107;João Alfredo;BRA.17.90_1; 33.328 
26;Pernambuco;2608206;Joaquim Nabuco;BRA.17.91_1; 16.011 
26;Pernambuco;2608255;Jucati;BRA.17.92_1; 11.485 
26;Pernambuco;2608305;Jupi;BRA.17.93_1; 14.922 
26;Pernambuco;2608404;Jurema;BRA.17.94_1; 15.431 
26;Pernambuco;2608503;Lagoa de Itaenga;BRA.17.96_1; 21.460 
26;Pernambuco;2608453;Lagoa do Carro;BRA.17.95_1; 18.252 
26;Pernambuco;2608602;Lagoa do Ouro;BRA.17.97_1; 13.224 
26;Pernambuco;2608701;Lagoa dos Gatos;BRA.17.98_1; 16.318 
26;Pernambuco;2608750;Lagoa Grande;BRA.17.99_1; 25.849 
26;Pernambuco;2608800;Lajedo;BRA.17.100_1; 40.589 
26;Pernambuco;2608909;Limoeiro;BRA.17.101_1; 56.198 
26;Pernambuco;2609006;Macaparana;BRA.17.102_1; 25.472 
26;Pernambuco;2609105;Machados;BRA.17.103_1; 16.321 
26;Pernambuco;2609154;Manari;BRA.17.104_1; 21.776 
26;Pernambuco;2609204;Maraial;BRA.17.105_1; 11.220 
26;Pernambuco;2609303;Mirandiba;BRA.17.106_1; 15.470 
26;Pernambuco;2609808;Orocó;#N/A; 15.152 
26;Pernambuco;2609402;Moreno;BRA.17.107_1; 63.294 
26;Pernambuco;2609501;Nazaré da Mata;BRA.17.108_1; 32.573 
26;Pernambuco;2609600;Olinda;BRA.17.109_1; 393.115 
26;Pernambuco;2609709;Orobó;BRA.17.110_1; 23.935 
31;Minas Gerais;3155702;Rio Piracicaba;#N/A; 14.332 
